County;Municipality;Site_ID;Site_name;Site_type;Collected;Lab_ID;BP;SD;From;To;%;?C13;Context;Material;Material_type;Reference
Rogaland;Forsand;10303;Store_Floeyrlivatn;Stone_Age;1999;Beta-141292;9610;80;-9243;-8776;95.4;N/A;Site_3;Charcoal;Unknown;Toerhaug_og_aastveit_2017
Rogaland;Forsand;10303;Store_Floeyrlivatn;Stone_Age;1999;Beta-141302;9560;80;-9225;-8718;95.4;N/A;Site_3;Charcoal;Salix;Toerhaug_og_aastveit_2017
Rogaland;Forsand;10303;Store_Floeyrlivatn;Stone_Age;1999;Beta-141299;9540;80;-9212;-8655;95.4;N/A;Site_3;Charcoal;Quercus;Toerhaug_og_aastveit_2017
Rogaland;Forsand;10303;Store_Floeyrlivatn;Stone_Age;1999;Beta-141297;9530;80;-9193;-8641;95.4;N/A;Site_3;Charcoal;Betula;Toerhaug_og_aastveit_2017
Rogaland;Forsand;10303;Store_Floeyrlivatn;Stone_Age;1999;Beta-141296;9490;70;-9141;-8626;95.4;N/A;Site_3;Charcoal;Unknown;Toerhaug_og_aastveit_2017
Rogaland;Forsand;10303;Store_Floeyrlivatn;Stone_Age;1999;Beta-141291;9460;70;-9131;-8568;95.4;N/A;Site_3;Charcoal;Unknown;Toerhaug_og_aastveit_2017
Rogaland;Forsand;10303;Store_Floeyrlivatn;Stone_Age;1999;Beta-141300;9460;70;-9131;-8568;95.4;N/A;Site_3;unknown;Unknown;Toerhaug_og_aastveit_2017
Rogaland;Forsand;10303;Store_Floeyrlivatn;Stone_Age;1999;Beta-141304;9450;70;-9127;-8561;95.4;N/A;Site_3;Charcoal;Betula;Toerhaug_og_aastveit_2017
Rogaland;Forsand;10303;Store_Floeyrlivatn;Stone_Age;1999;Beta-141290;9430;70;-9122;-8495;95.4;N/A;Site_3;Charcoal;Quercus;Toerhaug_og_aastveit_2017
Rogaland;Forsand;10303;Store_Floeyrlivatn;Stone_Age;1999;Beta-141303;9430;70;-9122;-8495;95.4;N/A;Site_3;Charcoal;Quercus;Toerhaug_og_aastveit_2017
Rogaland;Forsand;10303;Store_Floeyrlivatn;Stone_Age;1999;Beta-141294;9400;70;-9116;-8464;95.4;N/A;Site_3;Charcoal;Quercus;Toerhaug_og_aastveit_2017
Rogaland;Forsand;10303;Store_Floeyrlivatn;Stone_Age;1999;Beta-141289;9360;80;-9096;-8327;95.4;N/A;Site_6B;Charcoal;Unknown;Toerhaug_og_aastveit_2017
Rogaland;Forsand;10303;Store_Floeyrlivatn;Stone_Age;1999;Beta-141293;9360;80;-9096;-8327;95.4;N/A;Site_3;Charcoal;Unknown;Toerhaug_og_aastveit_2017
Rogaland;Haugesund;10304;Sakkastad;Stone_Age;2011,_2014;Beta-395883;5200;30;-4047;-3961;95.4;N/A;Pit_house_C60_Sample_2014/10-19;Charcoal;Rosaceae;Reiersen_2015
Rogaland;Haugesund;10304;Sakkastad;Stone_Age;2011,_2014;Beta-395884;5160;30;-4042;-3820;95.4;N/A;Pit_house_C48_Sample_2014/10-20;Charcoal;Ranunculus_ficaria;Reiersen_2015
Rogaland;Haugesund;10304;Sakkastad;Stone_Age;2011,_2014;Beta-395882;4980;30;-3913;-3663;95.4;N/A;Hearth_C34_Sample_2014/10-9;Charcoal;corylus_nutshell;Reiersen_2015
Rogaland;Haugesund;10304;Sakkastad;Stone_Age;2011,_2014;Beta-395881;4930;30;-3771;-3651;95.4;N/A;Pit_house_C26_Sample_2014/10-17;Charcoal;corylus_nutshell;Reiersen_2015
Rogaland;Haugesund;10304;Sakkastad;Stone_Age;2011,_2014;Beta-395885;4880;30;-3708;-3637;95.4;N/A;Midden_C102_Sample_2014/10-24;Charcoal;corylus_nutshell;Reiersen_2015
Rogaland;Haugesund;10304;Sakkastad;Stone_Age;2011,_2014;Beta-395886;3310;30;-1661;-1509;95.4;N/A;Midden_C42_Sample_2014/10-26;Charcoal;Betula;Reiersen_2015
Rogaland;Hjelmeland;10305;Bonshidleren;Rockshelter;1940;Tua-2856;3530;75;-2119;-1665;95.4;N/A;Layer;Bone;Unburnt;S6786_(Archive)
Rogaland;Hjelmeland;10306;Nilsebu_IV;Stone_Age;1964;T-450;4330;120;-3354;-2631;95.4;N/A;Layer_(0,2_m_depth);Charcoal;unknown;Nydal_et_al._1970
Rogaland;Hjelmeland;10307;Storhidlervann;Stone_Age;1964;T-452;7130;140;-6341;-5725;95.4;N/A;Layer_(0,2-0,35_m_depth);Charcoal;unknown;Nydal_et_al._1970
Rogaland;Haa;10308;Haa_gml._Prestegaard;Stone_Age;1984-1986;T-7138;8430;170;-7939;-7058;95.4;N/A;Layer_2_Cultural_layer;unknown;Unknown;Proesch-Danielsen_2006
Rogaland;Haa;10308;Haa_gml._Prestegaard;Stone_Age;1984-1986;T-5972;8140;90;-7453;-6826;95.4;N/A;Layer_2_Cultural_layer;unknown;Unknown;Proesch-Danielsen_2006
Rogaland;Haa;10308;Haa_gml._Prestegaard;Stone_Age;1984-1986;T-7137;7950;90;-7075;-6614;95.4;N/A;Layer_2_Cultural_layer;unknown;Unknown;Proesch-Danielsen_2006
Rogaland;Haa;10308;Haa_gml._Prestegaard;Stone_Age;1984-1986;T-6377;4690;110;-3694;-3101;95.4;N/A;Layer_4_Humus_layer;Unknown;unknown;Proesch-Danielsen_2006
Rogaland;Haa;10310;Kvia;Settlement;2011;Tra-3597;3745;40;-2286;-2032;95.4;N/A;Hus_I/II;Charred_cereal_grain;Hordeum_vulgare;"Bjoerlo_2011;_Westling_og_Overland_2012;_Soerensen_2014"
Rogaland;Haa;10310;Kvia;Settlement;2011;Tra-3598;3680;45;-2199;-1943;95.4;N/A;Hus_I/II;Charred_cereal_grain;Hordeum_vulgare;"Bjoerlo_2011;_Westling_og_Overland_2012;_Soerensen_2014"
Rogaland;Haa;10310;Kvia;Settlement;2011;Tra-3596;3535;40;-1973;-1748;95.4;N/A;Hus_II;Charred_cereal_grain;Triticum;"Bjoerlo_2011;_Westling_og_Overland_2012;_Soerensen_2014"
Rogaland;Haa;10310;Kvia;Settlement;2011;Beta-XXX;3410;30;-1865;-1627;95.4;N/A;Hus_II;Charred_cereal_grain;Hordeum_vulgare;"Bjoerlo_2011;_Westling_og_Overland_2012;_Soerensen_2014"
Rogaland;Haa;10310;Kvia;Settlement;2011;Beta-308616;3410;30;-1865;-1627;95.4;N/A;Hus_III;Charred_cereal_grain;Hordeum_vulgare;"Bjoerlo_2011;_Westling_og_Overland_2012;_Soerensen_2014"
Rogaland;Haa;10310;Kvia;Settlement;2011;Beta-308617;3400;30;-1767;-1623;95.4;N/A;Hus_I;Charred_cereal_grain;Hordeum_vulgare;"Bjoerlo_2011;_Westling_og_Overland_2012;_Soerensen_2014"
Rogaland;Haa;10310;Kvia;Settlement;2011;Beta-308618;3380;30;-1746;-1616;95.4;N/A;Hus_I;Charred_cereal_grain;Hordeum_vulgare;"Bjoerlo_2011;_Westling_og_Overland_2012;_Soerensen_2014"
Rogaland;Haa;10311;Rugland;Settlement;1978-1979;T-3450;3550;70;-2126;-1693;95.4;N/A;Ildsted;Charcoal;betula,_alnus;Lindblom_1982
Rogaland;Haa;10312;Storamos_Lok_1;Stone_Age;1970;unknown;5040;100;-4040;-3644;95.4;N/A;unknown;Charcoal;Unknown;Solheim_2012
Rogaland;Karmoey;10313;Avaldsnes_1721;Settlement;2011-2012;Beta-304878;3270;40;-1632;-1449;95.4;N/A;Cultivation_deposit_A4216;Charcoal;Betula;Skre_2018
Rogaland;Karmoey;10313;Avaldsnes_279;Settlement;2011-2012;Beta-333051;3650;30;-2135;-1939;95.4;N/A;Under_stone_A44121;Charcoal;Betula;Skre_2018
Rogaland;Karmoey;10313;Avaldsnes_304;Settlement;2011-2012;Beta-333050;3380;30;-1746;-1616;95.4;N/A;Charcoal_concentration_A42891;Charcoal;Alnus;Skre_2018
Rogaland;Karmoey;10313;Avaldsnes_376;Settlement;2011-2012;Ua-45352;3447;35;-1881;-1666;95.4;N/A;Posthole_A47199;Charcoal;Salix/populus;Skre_2018
Rogaland;Karmoey;10313;Avaldsnes_412;Settlement;2011-2012;Beta-333047;3560;30;-2016;-1775;95.4;N/A;Posthole_A48787,_A13;Charcoal;Salix/populus;Skre_2018
Rogaland;Karmoey;10313;Avaldsnes_43;Settlement;2011-2012;Tra-4226;3490;35;-1907;-1696;95.4;N/A;Posthole_A10500;Charcoal;corylus_nutshell;Skre_2018
Rogaland;Karmoey;10313;Avaldsnes_473;Settlement;2011-2012;Beta-332885;3490;30;-1893;-1700;95.4;N/A;Hearth_A46300_A13;Charcoal;Alnus;Skre_2018
Rogaland;Karmoey;10313;Avaldsnes_50;Settlement;2011-2012;Tra-4228;3460;30;-1881;-1692;95.4;N/A;Cooking_pit_A4193;Charcoal;Salix;Skre_2018
Rogaland;Karmoey;10314;Botten_1;Stone_Age;2004-2005;Beta-197313;7900;40;-7027;-6646;95.4;N/A;Layer_C2;Charcoal;corylus_nutshell;Skjelstad_et_al._2011
Rogaland;Karmoey;10314;Botten_1;Stone_Age;2004-2005;Beta-198763;7420;50;-6422;-6214;95.4;N/A;Layer_C2;Charcoal;corylus_nutshell;Skjelstad_et_al._2011
Rogaland;Karmoey;10314;Botten_1;Stone_Age;2004-2005;Beta-198764;5630;50;-4556;-4351;95.4;N/A;Layer_C3_(fits_with_sea_level_date);Charcoal;Unknown;Skjelstad_et_al._2011
Rogaland;Karmoey;10314;Botten_1;Stone_Age;2004-2005;Beta-198754;3120;40;-1496;-1475;95.4;N/A;Cooking_pit_8;Charcoal;Unknown;Skjelstad_et_al._2011
Rogaland;Karmoey;10314;Botten_1;Stone_Age;2004-2005;Beta-198762;3050;40;-1412;-1194;95.4;N/A;Layer_C2;Charcoal;Unknown;Skjelstad_et_al._2011
Rogaland;Karmoey;10314;Botten_1;Stone_Age;2004-2005;Beta-198765;3040;70;-1444;-1058;95.4;N/A;Cooking_pit_6;Charcoal;Unknown;Skjelstad_et_al._2011
Rogaland;Karmoey;10315;Fiskaahelleren;Rockshelter;2007-2008;Tua-7642;7960;50;-7043;-6697;95.4;N/A;Sample_2008/13/36;Charcoal;Pinus;Eilertsen_2008
Rogaland;Karmoey;10315;Fiskaahelleren;Rockshelter;2007-2008;Tua-7640;7930;50;-7035;-6661;95.4;N/A;Sample_2008/13/33;Charcoal;Unknown;Eilertsen_2008
Rogaland;Karmoey;10315;Fiskaahelleren;Rockshelter;2007-2008;Tua-7643;7275;45;-6229;-6054;95.4;N/A;Sample_2008/13/38;Charcoal;Unknown;Eilertsen_2008
Rogaland;Karmoey;10315;Fiskaahelleren;Rockshelter;2007-2008;Tua-7637;7090;50;-6060;-5851;95.4;N/A;Sample_2008/13/30;Charcoal;Corylus;Eilertsen_2008
Rogaland;Karmoey;10315;Fiskaahelleren;Rockshelter;2007-2008;Tua-7641;6960;50;-5979;-5735;95.4;N/A;Sample_2008/13/34;Charcoal;Quercus;Eilertsen_2008
Rogaland;Karmoey;10315;Fiskaahelleren;Rockshelter;2007-2008;Tua-7638;6730;50;-5725;-5559;95.4;N/A;Sample_2008/13/31;Charcoal;Quercus;Eilertsen_2008
Rogaland;Karmoey;10316;Fosnaneset_1a;Stone_Age;2004-2007;Beta-208902;6160;50;-5286;-4957;95.4;N/A;Ildsted_2;Charcoal;pinus,_quercus;Skjelstad_et_al._2011
Rogaland;Karmoey;10316;Fosnaneset_1a;Stone_Age;2004-2007;Beta-208903;5900;40;-4882;-4690;95.4;N/A;Ildsted_1;Charcoal;corylus_nutshell;Skjelstad_et_al._2011
Rogaland;Karmoey;10316;Fosnaneset_1a;Stone_Age;2004-2007;Beta-197311;5180;40;-4218;-3813;95.4;N/A;Lag;Charcoal;pinus,_quercus;Skjelstad_et_al._2011
Rogaland;Karmoey;10316;Fosnaneset_1a;Stone_Age;2004-2007;Beta-208901;4990;50;-3943;-3659;95.4;N/A;Struktur_3;Charcoal;corylus_nutshell;Skjelstad_et_al._2011
Rogaland;Karmoey;10317;Fosnaneset_1b;Stone_Age;2004-2007;Beta-197312;6730;50;-5725;-5559;95.4;N/A;Cultural_layer;Charcoal;Unknown;Skjelstad_et_al._2011
Rogaland;Karmoey;10318;Gunnarshaug_2;Stone_Age;2012;Beta-337257;3320;30;-1683;-1521;95.4;N/A;Sample_2012_08-01_S12868;Charcoal;Broad-leaved_tree;Pedersen_2012a
Rogaland;Karmoey;10318;Gunnarshaug_2;Stone_Age;2012;Beta-337258;3070;40;-1421;-1226;95.4;N/A;Sample_2012_08-03_S12859;Charcoal;Broad-leaved_tree;Pedersen_2012a
Rogaland;Karmoey;10319;Helganes;Stone_Age;2011;Beta-291197;3960;40;-2576;-2340;95.4;N/A;Kulturlag_i_myr;Charcoal;corylus_nutshell;Solberg_2015
Rogaland;Karmoey;10319;Helganes_Fase_3-4;Stone_Age;2011;Tra-3219;4180;30;-2887;-2666;95.4;N/A;Tuft_1_lag;Charcoal;corylus_nutshell;Solberg_2015
Rogaland;Karmoey;10319;Helganes_Fase_3-4;Stone_Age;2011;Tra-3222;4175;30;-2885;-2638;95.4;N/A;Tuft_2_lag;Charcoal;corylus_nutshell;Solberg_2015
Rogaland;Karmoey;10319;Helganes_Fase_3-4;Stone_Age;2011;Beta-291199;4140;40;-2876;-2586;95.4;N/A;Lag;Charcoal;Charcoal;Solberg_2015
Rogaland;Karmoey;10319;Helganes_Fase_3-4;Stone_Age;2011;Beta-291198;4100;40;-2871;-2497;95.4;N/A;Tuft_2_lag;Charcoal;corylus_nutshell;Solberg_2015
Rogaland;Karmoey;10319;Helganes_Fase_3-4;Stone_Age;2011;Tra-3221;4100;30;-2863;-2503;95.3;N/A;Lag;Charcoal;corylus_nutshell;Solberg_2015
Rogaland;Karmoey;10319;Helganes_Fase_3-4;Stone_Age;2011;Tra-3220;4095;30;-2861;-2501;95.4;N/A;Tuft_1_ildsted;Charcoal;corylus_nutshell;Solberg_2015
Rogaland;Karmoey;10319;Helganes_Fase_4;Stone_Age;2011;Tra-3218;4015;30;-2618;-2470;95.4;N/A;Tuft_1;Charcoal;corylus_nutshell;Solberg_2015
Rogaland;Karmoey;10319;Helganes_Fase_5;Stone_Age;2011;Tra-3224;4045;30;-2834;-2475;95.4;N/A;Tuft_3;Charcoal;corylus_nutshell;Solberg_2015
Rogaland;Karmoey;10319;Helganes_Fase_5;Stone_Age;2011;Beta-291196;3900;40;-2481;-2212;95.4;N/A;Tuft_1_(proevestikk);Charcoal;corylus_nutshell;Solberg_2015
Rogaland;Karmoey;10319;Helganes_Fase_6;Stone_Age;2011;Beta-291195;3610;40;-2131;-1881;95.4;N/A;Tuft_1_ildsted;Charcoal;Charcoal;Solberg_2015
Rogaland;Karmoey;10319;Helganes_lok_D_(hut);Stone_Age;2011;Beta-319748;4870;30;-3706;-3634;95.4;N/A;Teltring_2;Charcoal;Charcoal;Solberg_2014
Rogaland;Karmoey;10320;Helleren_2;Rockshelter;2004-2005;Beta-211215;6970;40;-5978;-5747;95.4;N/A;Layer;Charcoal;Unknown;Skjelstad_et_al._2011
Rogaland;Karmoey;10320;Helleren_2;Rockshelter;2004-2005;Beta-208900;3240;40;-1612;-1436;95.4;N/A;Layer;Charcoal;Unknown;Skjelstad_et_al._2011
Rogaland;Karmoey;10320;Helleren_2;Rockshelter;2004-2005;Beta-211216;3170;40;-1527;-1310;95.4;N/A;Hearth;Charcoal;Unknown;Skjelstad_et_al._2011
Rogaland;Karmoey;10320;Helleren_2;Rockshelter;2004-2005;Beta-208897;3020;40;-1397;-1128;95.4;N/A;Hearth;Charcoal;Unknown;Skjelstad_et_al._2011
Rogaland;Karmoey;10321;Hellevik_3b;Stone_Age;2004-2007;Beta-211213;5300;40;-4251;-3996;95.4;N/A;Hearth_14;Charcoal;corylus_nutshell;Skjelstad_et_al._2011
Rogaland;Karmoey;10321;Hellevik_3b;Stone_Age;2004-2007;Beta-208904;3640;40;-2136;-1907;95.4;N/A;Hearth;Charcoal;pinus;Skjelstad_et_al._2011
Rogaland;Karmoey;10322;Haavik_lok._K;Stone_Age;1963;T-480;4040;80;-2876;-2348;95.4;N/A;Layer_(1m2);Charcoal;Unknown;Nydal_et_al._1970
Rogaland;Karmoey;10323;Haavik_lok._M;Stone_Age;1963;T-481;3080;100;-1603;-1044;95.4;N/A;Pit;Charcoal;Unknown;Nydal_et_al._1970
Rogaland;Karmoey;10324;Haavik_lok._N;Stone_Age;1963;T-482;5490;130;-4611;-3996;95.4;N/A;Layer_(1m2);Charcoal;Unknown;Nydal_et_al._1970
Rogaland;Karmoey;10325;Haavik_lok._R;Stone_Age;1963;T-484;3330;80;-1872;-1436;95.3;N/A;Layer_(1m2);Charcoal;Unknown;Nydal_et_al._1970
Rogaland;Karmoey;10326;Haavik_lok._T;Stone_Age;1963;T-483;4970;130;-4044;-3383;95.4;N/A;Layer_(1m2);Charcoal;Unknown;Nydal_et_al._1970
Rogaland;Karmoey;10327;Lindoey_1b;Stone_Age;2004-2005;Beta-237319;8020;50;-7076;-6709;95.4;N/A;Layer;Charcoal;Pinus;Skjelstad_et_al._2011
Rogaland;Karmoey;10328;Lindoey_4;Stone_Age;2004-2007;Beta-198755;6860;50;-5869;-5644;95.4;N/A;Cultural_layer;Charcoal;;Skjelstad_et_al._2011
Rogaland;Karmoey;10328;Lindoey_4;Stone_Age;2004-2007;Beta-198766;6710;60;-5723;-5529;95.4;N/A;Birch_tar_top_layer_B1_87x202y_NE;Tar;Birch;Skjelstad_et_al._2011
Rogaland;Karmoey;10328;Lindoey_4;Stone_Age;2004-2007;Beta-198756;3680;40;-2196;-1950;95.4;N/A;Kullkonsentrasjon;Charcoal;betula;Skjelstad_et_al._2011
Rogaland;Karmoey;10329;Lindoey_5;Stone_Age;2004-2007;Beta-211212;3830;40;-2459;-2148;95.3;N/A;Charcoal_layer_under_turf;Charcoal;corylus_nutshell;Skjelstad_et_al._2011
Rogaland;Karmoey;10340;Midtre_Eide;Stone_Age;2012;Beta-334920;3800;30;-2339;-2139;95.4;N/A;Cairn_S12867;Charcoal;corylus_nutshell;Pedersen_2012b
Rogaland;Klepp;10342;Holeheia;Rockshelter;1962;T-391;4590;110;-3636;-3015;95.4;N/A;Phase_1_Hearth;Charcoal;Unknown;Nydal_et_al._1964
Rogaland;Klepp;10342;Holeheia;Rockshelter;1962;T-588;4490;120;-3517;-2899;95.4;N/A;Phase_1_Hearth_base_of_layer;Charcoal;Unknown;Gulliksen_et_al._1978
Rogaland;Klepp;10342;Holeheia;Rockshelter;1962;T-587;4470;120;-3515;-2888;95.4;N/A;Phase_1_Hearth_base_of_layer;Charcoal;Unknown;Gulliksen_et_al._1978
Rogaland;Klepp;10342;Holeheia;Rockshelter;1962;T-1782;4400;130;-3499;-2679;95.4;N/A;Phase_1_Layer_(0,1-0,2_m_depth);Charcoal;Unknown;Gulliksen_et_al._1978
Rogaland;Klepp;10342;Holeheia;Rockshelter;1962;T-392;4400;100;-3366;-2876;95.4;N/A;Phase_1_Layer_upper_part;Charcoal;Unknown;Nydal_et_al._1964
Rogaland;Klepp;10342;Holeheia;Rockshelter;1962;T-1783;3410;120;-2023;-1445;95.4;N/A;Phase_3_layer_(0,2-0,3_m_depth);Charcoal;Unknown;Gulliksen_et_al._1978
Rogaland;Klepp;10343;Klepp;Settlement;Unknown;Tua-6809;3545;35;-2009;-1766;95.4;N/A;Hus_I;Charred_cereal_grain;Unknown;Soerensen_2014_(per._com._O._Hemdorf)
Rogaland;Klepp;10343;Klepp;Settlement;Unknown;Tua-6808;3535;40;-1973;-1748;95.4;N/A;Hus_I;Charred_cereal_grain;Unknown;Soerensen_2014_(per._com._O._Hemdorf)
Rogaland;Klepp;10344;Stangelandshelleren;Rockshelter;1906-07,1909;Unknown;4405;65;-3335;-2903;95.4;N/A;Region_B;Bone;Bos_domesticus;Hoegestoel_og_Proesch_Danielsen_2006
Rogaland;Klepp;10346;Tjorahelleren_I;Rockshelter;1963-1965;T-3364b;6770;90;-5846;-5516;95.4;N/A;Layer;Shell;Unknown;Myhre_1981
Rogaland;Klepp;10346;Tjorahelleren_I;Rockshelter;1963-1965;T-3364a;6500;90;-5618;-5316;95.4;N/A;Layer;Shell;Unknown;Myhre_1981
Rogaland;Ogna;10350;Lego_I/II;Stone_Age;1995;Unknown;7680;150;-7027;-6238;95.4;N/A;unknown;unknown;Unknown;Skjelstad_et_al._2011
Rogaland;Ogna;10353;Slettaboe;Stone_Age;1963;T-1803;4820;180;-3989;-3095;95.4;N/A;Layer_III_(1,2_m_depth);Charcoal;Unknown;Gulliksen_et_al._1978
Rogaland;Ogna;10353;Slettaboe;Stone_Age;1963;T-560;4780;130;-3941;-3118;95.5;N/A;Layer_III_(ash_and_carbon_underlying_layer);Charcoal;Unknown;Gulliksen_et_al._1978
Rogaland;Ogna;10353;Slettaboe;Stone_Age;1963,_1965-1966,_1968;T-738;4730;100;-3712;-3122;95.4;N/A;Layer_III;Charcoal;Unknown;Gloerstad_1996
Rogaland;Ogna;10353;Slettaboe;Stone_Age;1963;T-561;4650;100;-3641;-3098;95.4;N/A;Layer_II_(0-0,15_m_depth);Charcoal;Unknown;Gulliksen_et_al._1978
Rogaland;Ogna;10353;Slettaboe;Stone_Age;1963;T-1779;4640;130;-3691;-2945;95.4;N/A;Layer_III_(1,2_m_depth);Charcoal;Unknown;Gulliksen_et_al._1978
Rogaland;Ogna;10353;Slettaboe;Stone_Age;1963;T-1780;4470;120;-3515;-2888;95.4;N/A;Layer_III_(1,2_m_depth);Charcoal;Unknown;Gulliksen_et_al._1978
Rogaland;Ogna;10353;Slettaboe;Stone_Age;1963,_1965-1966,_1968;T-627;3970;100;-2865;-2200;95.4;N/A;Layer_II;Charcoal;Unknown;Gloerstad_1996
Rogaland;Ogna;10353;Slettaboe;Stone_Age;1963,_1965-1966,_1968;T-628;3860;100;-2581;-2027;95.4;N/A;Layer_II;Charcoal;Unknown;Gloerstad_1996
Rogaland;Ogna;10353;Slettaboe;Stone_Age;1963,_1965-1966,_1968;T-739;3790;70;-2459;-2036;95.4;N/A;Layer_II;Charcoal;Unknown;Gloerstad_1996
Rogaland;Randaberg;10354;Haabakken;Stone_Age;1997;Tua-1838;3710;65;-2294;-1924;95.4;N/A;Steingjerde_A152;Charcoal;Unident_ceralia;Hoegestoel_og_Proesch_Danielsen_2006
Rogaland;Randaberg;10355;Logavik;Stone_Age;1977;T-2687;4250;90;-3261;-2574;95.4;N/A;Ildsted;Charcoal;;Tilvekst_(S10111)
Rogaland;Randaberg;10356;Logavik;Stone_Age;1977;T-2688;4060;50;-2861;-2472;95.5;N/A;Ildsted;Charcoal;;Tilvekst_(S10111)
Rogaland;Randaberg;10356;Logavik;Stone_Age;1977;T-2689;3000;90;-1441;-979;95.4;N/A;Ildsted;Charcoal;;Tilvekst_(S10111)
Rogaland;Randaberg;10357;Vistehulen;Rockshelter;1907,_1910,_1939-1941;Tua-5951;8050;60;-7177;-6714;95.4;N/A;XII_K:3;Bone;Alces_alces;Rosvold_et_al._2013
Rogaland;Randaberg;10357;Vistehulen;Rockshelter;1907, 1910, 1939-1941;T-2943;8040;100;-7300;-6658;95.4;-23;III F:8 Stratum I;Bone;Unknown;Bergsvik and David 2014
Rogaland;Randaberg;10357;Vistehulen;Rockshelter;1907, 1910, 1939-1941;T-2664;7850;120;-7047;-6478;95.4;-24,6;III I:5 Stratum I;Bone;Unknown;Bergsvik and David 2014
Rogaland;Randaberg;10357;Vistehulen;Rockshelter;1907,_1910,_1939-1941;Tua-5950;7830;60;-7022;-6501;95.4;N/A;XII_1:4;Bone;Alces_alces;Rosvold_et_al._2013
Rogaland;Randaberg;10357;Vistehulen;Rockshelter;1907,_1910,_1939-1941;Tua-5944;7820;50;-6816;-6506;95.4;N/A;III_F:9;Bone;Alces_alces;Rosvold_et_al._2013
Rogaland;Randaberg;10357;Vistehulen;Rockshelter;1907, 1910, 1939-1941;T-2873;7810;70;-7021;-6471;95.4;-23;II H:5 Stratum II;Bone;Unknown;Bergsvik and David 2014
Rogaland;Randaberg;10357;Vistehulen;Rockshelter;1907, 1910, 1939-1941;T-2668;7780;130;-7037;-6433;95.4;-23,2;X H:6 Stratum I;Bone;Unknown;Bergsvik and David 2014
Rogaland;Randaberg;10357;Vistehulen;Rockshelter;1907, 1910, 1939-1941;T-2872;7620;130;-6811;-6216;95.4;-23,7;II H:3 Stratum II;Bone;Unknown;Bergsvik and David 2014
Rogaland;Randaberg;10357;Vistehulen;Rockshelter;1907,_1910,_1939-1941;Tua-5945;7315;60;-6357;-6051;95.4;N/A;IV_H:2;Bone;Alces_alces;Rosvold_et_al._2013
Rogaland;Randaberg;10357;Vistehulen;Rockshelter;1907, 1910, 1939-1941;T-2666;7260;160;-6445;-5837;95.4;-24,5;X H:3 Stratum III;Bone;Unknown;Bergsvik and David 2014
Rogaland;Randaberg;10357;Vistehulen;Rockshelter;1907,_1910,_1939-1941;Tua-5947;7250;45;-6220;-6031;95.4;N/A;XIII_K:3;Bone;Alces_alces;Rosvold_et_al._2013
Rogaland;Randaberg;10357;Vistehulen;Rockshelter;1907, 1910, 1939-1941;T-3351;7120;150;-6352;-5715;95.4;-17,1;I VI-I VII Uncertain;Bone;Homo sapiens;Bergsvik and David 2014
Rogaland;Randaberg;10357;Vistehulen;Rockshelter;1907, 1910, 1939-1941;T-2941;6940;90;-5992;-5669;95.4;-23,5;II F:2 Stratum II;Bone;Unknown;Bergsvik and David 2014
Rogaland;Randaberg;10357;Vistehulen;Rockshelter;1907,_1910,_1939-1941;Tua-5949;6710;70;-5731;-5511;95.4;N/A;IX_K:6;Bone;Cervus_elaphus;Rosvold_et_al._2013
Rogaland;Randaberg;10357;Vistehulen;Rockshelter;1907,_1910,_1939-1941;Tua-5948;6630;45;-5627;-5491;95.4;N/A;IX_K:3;Bone;Alces_alces;Rosvold_et_al._2013
Rogaland;Randaberg;10357;Vistehulen;Rockshelter;1907,_1910,_1939-1941;Tua-5946;6405;50;-5476;-5310;95.4;N/A;X_K:3;Bone;Alces_alces;Rosvold_et_al._2013
Rogaland;Randaberg;10357;Vistehulen;Rockshelter;1907, 1910, 1939-1941;T-2665;6270;170;-5547;-4804;95.4;-20,7;IX K:5 Stratum II;Bone;Unknown;Bergsvik and David 2014
Rogaland;Randaberg;10357;Vistehulen;Rockshelter;1907,_1910,_1939-1941;Tua-5952;6175;50;-5292;-4996;95.4;N/A;XIV_K:2;Bone;Cervus_elaphus;Rosvold_et_al._2013
Rogaland;Rennesoey;10358;Ertenstein;Stone_Age;1988-1992;T-9762;4030;80;-2872;-2346;95.4;N/A;Stolpehull;Charcoal;Unknown;Hoegestoel_1995
Rogaland;Rennesoey;10359;Lok._13B_Soerboe;Settlement;1988-1992;T-10319;3625;86;-2274;-1747;95.4;N/A;Kulturlag;Charcoal;Unknown;Hoegestoel_1995
Rogaland;Rennesoey;10359;Lok._13B_Soerboe;Settlement;1988-1992;T-10320;3395;70;-1884;-1528;95.4;N/A;Kulturlag;Charcoal;corylus_nutshell;Soltvedt_2000
Rogaland;Rennesoey;10359;Lok._13B_Soerboe;Settlement;1988-1992;Ua-3536;3385;60;-1877;-1528;95.5;N/A;Stolpehull;Charred_cereal_grain;Hordeum_vulgare;Soltvedt_2000
Rogaland;Rennesoey;10360;Voll_27;Settlement;1988-1992;Ua-2602;3665;65;-2275;-1883;95.4;N/A;Ildsted;Charcoal;Charcoal;Hoegestoel_1995
Rogaland;Rennesoey;10360;Voll_27;Settlement;1988-1992;T-9757;3610;65;-2191;-1772;95.4;N/A;Stolpehull;Charcoal;Charcoal;Hoegestoel_1995
Rogaland;Rennesoey;10360;Voll_27;Settlement;1988-1992;Ua-2601;3560;55;-2112;-1745;95.4;N/A;Grop;Charred_cereal_grain;hordeum_vulgare;Soltvedt_2000
